,id_turma,discente,id_curso,unidade,nota,reposicao,media_final,numero_total_faltas,descricao
244118,1239552,fa1619c9583ee340b04ee8175182fc0f,92127264.0,2.0,6.0,f,7.3,9.0,APROVADO
244119,1239552,fa1619c9583ee340b04ee8175182fc0f,92127264.0,3.0,6.4000001,f,7.3,9.0,APROVADO
244120,1239552,fa1619c9583ee340b04ee8175182fc0f,92127264.0,1.0,9.39999962,f,7.3,9.0,APROVADO
244134,1239552,63e97bc77196994b439cb853cea9d42d,92127264.0,1.0,5.69999981,f,6.0,13.0,APROVADO POR NOTA
244135,1239552,63e97bc77196994b439cb853cea9d42d,92127264.0,2.0,5.5999999,f,6.0,13.0,APROVADO POR NOTA
244136,1239552,63e97bc77196994b439cb853cea9d42d,92127264.0,3.0,6.599999900000001,f,6.0,13.0,APROVADO POR NOTA
244137,1239552,334129f757f0dc0039f8b8ed9a818050,92127264.0,3.0,5.0,f,5.4,12.0,APROVADO POR NOTA
244138,1239552,334129f757f0dc0039f8b8ed9a818050,92127264.0,1.0,5.0,f,5.4,12.0,APROVADO POR NOTA
244139,1239552,334129f757f0dc0039f8b8ed9a818050,92127264.0,2.0,6.30000019,f,5.4,12.0,APROVADO POR NOTA
244142,1239552,606187e0dfc21c1f377ad6df3a68e274,92127264.0,1.0,5.5,f,5.1,3.0,APROVADO POR NOTA
244143,1239552,606187e0dfc21c1f377ad6df3a68e274,92127264.0,2.0,5.30000019,f,5.1,3.0,APROVADO POR NOTA
244144,1239552,606187e0dfc21c1f377ad6df3a68e274,92127264.0,3.0,4.4000001,f,5.1,3.0,APROVADO POR NOTA
244147,1239552,2849447e693afb0816767beb8dc0a942,92127264.0,0,0,0,0,0,DESISTENCIA
246570,1239519,27c5adb3b003e96f4171dfefe69835fe,92127264.0,1.0,8.0,f,8.5,6.0,APROVADO
246571,1239519,27c5adb3b003e96f4171dfefe69835fe,92127264.0,2.0,9.10000038,f,8.5,6.0,APROVADO
246572,1239519,27c5adb3b003e96f4171dfefe69835fe,92127264.0,3.0,8.5,f,8.5,6.0,APROVADO
246573,1239519,dcb8f294bee8769bdfec88486911362f,92127264.0,1.0,2.5,f,5.0,10.0,APROVADO POR NOTA
246574,1239519,dcb8f294bee8769bdfec88486911362f,92127264.0,2.0,2.4000001,t,5.0,10.0,APROVADO POR NOTA
246575,1239519,dcb8f294bee8769bdfec88486911362f,92127264.0,3.0,8.0,f,5.0,10.0,APROVADO POR NOTA
246589,1239519,a72bccab267a747457e83f3e45587495,92127264.0,0,0,0,0,0,TRANCADO
246595,1239519,f250d74dc7561f1f4f5e39242df98be1,92127264.0,1.0,0.5,f,0.2,16.0,REPROVADO POR MÉDIA E POR FALTAS
246596,1239519,f250d74dc7561f1f4f5e39242df98be1,92127264.0,2.0,0.0,f,0.2,16.0,REPROVADO POR MÉDIA E POR FALTAS
246597,1239519,f250d74dc7561f1f4f5e39242df98be1,92127264.0,3.0,0.0,f,0.2,16.0,REPROVADO POR MÉDIA E POR FALTAS
248604,1241401,9d8dcee687180154493648b599a313c3,92127264.0,1.0,10.0,f,9.7,10.0,APROVADO
248605,1241401,9d8dcee687180154493648b599a313c3,92127264.0,2.0,9.19999981,f,9.7,10.0,APROVADO
248606,1241401,9d8dcee687180154493648b599a313c3,92127264.0,3.0,10.0,f,9.7,10.0,APROVADO
258548,1239395,8f9d6ebbc24bbd6510bd543a7d74b059,92127264.0,2.0,7.099999900000001,f,6.8,4.0,APROVADO POR NOTA
258549,1239395,8f9d6ebbc24bbd6510bd543a7d74b059,92127264.0,1.0,6.4000001,f,6.8,4.0,APROVADO POR NOTA
258550,1239395,679c140c591149567fb371703ba24cef,92127264.0,1.0,8.10000038,f,8.0,4.0,APROVADO
258551,1239395,679c140c591149567fb371703ba24cef,92127264.0,2.0,7.80000019,f,8.0,4.0,APROVADO
258552,1239395,a8e2e545c4b9385773d1fd98188f6f59,92127264.0,1.0,7.19999981,f,8.1,2.0,APROVADO
258553,1239395,a8e2e545c4b9385773d1fd98188f6f59,92127264.0,2.0,8.89999962,f,8.1,2.0,APROVADO
258554,1239395,4fb0d102a6ce0ddb9837f9bae921ebba,92127264.0,1.0,9.0,f,8.5,6.0,APROVADO
258555,1239395,4fb0d102a6ce0ddb9837f9bae921ebba,92127264.0,2.0,8.0,f,8.5,6.0,APROVADO
258557,1239395,3f262f8a7b11adc284750418506c7f94,92127264.0,1.0,8.60000038,f,8.7,2.0,APROVADO
258558,1239395,3f262f8a7b11adc284750418506c7f94,92127264.0,2.0,8.69999981,f,8.7,2.0,APROVADO
258560,1239395,b41962dbdf2c399278387568c820ac90,92127264.0,1.0,8.69999981,f,8.6,2.0,APROVADO
258561,1239395,b41962dbdf2c399278387568c820ac90,92127264.0,2.0,8.5,f,8.6,2.0,APROVADO
258564,1239395,5a362b6c394f14f12a8867d0c0494641,92127264.0,1.0,8.30000019,f,7.3,6.0,APROVADO
258565,1239395,5a362b6c394f14f12a8867d0c0494641,92127264.0,2.0,6.30000019,f,7.3,6.0,APROVADO
258573,1239395,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,0,0,0,0,0,DESISTENCIA
258579,1239395,01520db6ce2ca85f5b119463328ccb93,92127264.0,1.0,9.30000019,f,9.3,0.0,APROVADO
258580,1239395,01520db6ce2ca85f5b119463328ccb93,92127264.0,2.0,9.19999981,f,9.3,0.0,APROVADO
258583,1239395,dc161e20bc0f55c1f1c1c9f234a9f2fa,92127264.0,1.0,6.0999999,f,6.1,10.0,APROVADO POR NOTA
258584,1239395,dc161e20bc0f55c1f1c1c9f234a9f2fa,92127264.0,2.0,6.0999999,f,6.1,10.0,APROVADO POR NOTA
258585,1239395,761f231943a37ff29272bc3b4020fe0d,92127264.0,0,0,0,0,0,DESISTENCIA
258586,1239395,fd3e47920988063d44319fa2c8d373da,92127264.0,1.0,7.599999900000001,f,7.4,4.0,APROVADO
258587,1239395,fd3e47920988063d44319fa2c8d373da,92127264.0,2.0,7.19999981,f,7.4,4.0,APROVADO
258588,1239395,774568ed670a68e9c07da231310e3ab9,92127264.0,1.0,7.30000019,f,7.0,0.0,APROVADO
258589,1239395,774568ed670a68e9c07da231310e3ab9,92127264.0,2.0,6.69999981,f,7.0,0.0,APROVADO
258591,1239395,d26ea439ed2a5db2fe5c0a5e1a6dfc16,92127264.0,2.0,5.80000019,f,6.2,2.0,APROVADO POR NOTA
258592,1239395,d26ea439ed2a5db2fe5c0a5e1a6dfc16,92127264.0,1.0,6.5,f,6.2,2.0,APROVADO POR NOTA
259555,1239554,40846f2f09da1435f6eb303ce9d0d768,92127264.0,1.0,7.0,f,8.0,8.0,APROVADO
259556,1239554,40846f2f09da1435f6eb303ce9d0d768,92127264.0,2.0,8.0,f,8.0,8.0,APROVADO
259557,1239554,40846f2f09da1435f6eb303ce9d0d768,92127264.0,3.0,9.0,f,8.0,8.0,APROVADO
259567,1239554,40846f2f09da1435f6eb303ce9d0d768,92127264.0,1.0,7.0,f,8.0,8.0,APROVADO
259568,1239554,40846f2f09da1435f6eb303ce9d0d768,92127264.0,2.0,8.0,f,8.0,8.0,APROVADO
259569,1239554,40846f2f09da1435f6eb303ce9d0d768,92127264.0,3.0,9.0,f,8.0,8.0,APROVADO
265378,1239408,30327d430572d0c720dcd1682a39c361,92127264.0,1.0,1.20000005,t,7.2,14.0,APROVADO
265379,1239408,30327d430572d0c720dcd1682a39c361,92127264.0,2.0,6.0,f,7.2,14.0,APROVADO
265380,1239408,30327d430572d0c720dcd1682a39c361,92127264.0,3.0,9.0,f,7.2,14.0,APROVADO
265382,1239408,3797d070ee3c0d06f8ca9e32d970dc0e,92127264.0,1.0,7.30000019,f,8.4,12.0,APROVADO
265383,1239408,3797d070ee3c0d06f8ca9e32d970dc0e,92127264.0,2.0,9.0,f,8.4,12.0,APROVADO
265384,1239408,3797d070ee3c0d06f8ca9e32d970dc0e,92127264.0,3.0,9.0,f,8.4,12.0,APROVADO
265386,1239408,35e2507cc2ed396f7078879369b27286,92127264.0,1.0,8.19999981,f,8.4,8.0,APROVADO
265387,1239408,35e2507cc2ed396f7078879369b27286,92127264.0,2.0,0.0,t,8.4,8.0,APROVADO
265388,1239408,35e2507cc2ed396f7078879369b27286,92127264.0,3.0,10.0,f,8.4,8.0,APROVADO
265389,1239408,15ce11b7e21c47c687f7008c288e12b5,92127264.0,1.0,3.29999995,f,5.4,6.0,APROVADO POR NOTA
265390,1239408,15ce11b7e21c47c687f7008c288e12b5,92127264.0,2.0,3.5,f,5.4,6.0,APROVADO POR NOTA
265391,1239408,15ce11b7e21c47c687f7008c288e12b5,92127264.0,3.0,9.5,f,5.4,6.0,APROVADO POR NOTA
265395,1239408,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,1.0,5.9000001,f,2.0,25.0,REPROVADO POR MÉDIA E POR FALTAS
265396,1239408,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,2.0,0.0,f,2.0,25.0,REPROVADO POR MÉDIA E POR FALTAS
265397,1239408,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,3.0,0.0,f,2.0,25.0,REPROVADO POR MÉDIA E POR FALTAS
265409,1239408,baf6c06a77f8436a2f1c068be8c7f854,92127264.0,1.0,6.5,f,6.7,12.0,APROVADO POR NOTA
265410,1239408,baf6c06a77f8436a2f1c068be8c7f854,92127264.0,2.0,4.0,f,6.7,12.0,APROVADO POR NOTA
265411,1239408,baf6c06a77f8436a2f1c068be8c7f854,92127264.0,3.0,9.5,f,6.7,12.0,APROVADO POR NOTA
265416,1239408,945368d8c8df1119af662bfd1a848b52,92127264.0,0,0,0,0,0,DESISTENCIA
265417,1239408,b48992acc8eac3465362de43c402f802,92127264.0,1.0,0.0,f,0.0,28.0,REPROVADO POR MÉDIA E POR FALTAS
265418,1239408,b48992acc8eac3465362de43c402f802,92127264.0,2.0,0.0,f,0.0,28.0,REPROVADO POR MÉDIA E POR FALTAS
265419,1239408,b48992acc8eac3465362de43c402f802,92127264.0,3.0,0.0,f,0.0,28.0,REPROVADO POR MÉDIA E POR FALTAS
265421,1239408,32daafffbc274ee74e2c8ea9f9b792a6,92127264.0,0,0,0,0,0,TRANCADO
265426,1239408,8b82771529bee06587d1941f7a41c0c1,92127264.0,1.0,5.9000001,f,2.3,34.0,REPROVADO POR MÉDIA E POR FALTAS
265427,1239408,8b82771529bee06587d1941f7a41c0c1,92127264.0,2.0,1.0,f,2.3,34.0,REPROVADO POR MÉDIA E POR FALTAS
265428,1239408,8b82771529bee06587d1941f7a41c0c1,92127264.0,3.0,0.0,f,2.3,34.0,REPROVADO POR MÉDIA E POR FALTAS
265434,1239408,c64950466f754a7a5656d1968f33c8fc,92127264.0,1.0,7.19999981,f,7.6,2.0,APROVADO
265435,1239408,c64950466f754a7a5656d1968f33c8fc,92127264.0,2.0,7.0,f,7.6,2.0,APROVADO
265436,1239408,c64950466f754a7a5656d1968f33c8fc,92127264.0,3.0,8.5,f,7.6,2.0,APROVADO
265437,1239407,b9cc628293a174538ea7495da29d59df,92127264.0,1.0,0,f,0,0.0,TRANCADO
265438,1239407,b9cc628293a174538ea7495da29d59df,92127264.0,2.0,0,f,0,0.0,TRANCADO
265439,1239407,b9cc628293a174538ea7495da29d59df,92127264.0,3.0,0,f,0,0.0,TRANCADO
265441,1239407,cc5a82144563d5e8cdab8202a1346345,92127264.0,1.0,0,f,0,0.0,TRANCADO
265442,1239407,cc5a82144563d5e8cdab8202a1346345,92127264.0,2.0,0,f,0,0.0,TRANCADO
265443,1239407,cc5a82144563d5e8cdab8202a1346345,92127264.0,3.0,0,f,0,0.0,TRANCADO
265444,1239407,876c9810d6f4b25797d73c942f55764e,92127264.0,0,0,0,0,0,DESISTENCIA
265445,1239407,2f5560ff10781f6252954308b37465b6,92127264.0,1.0,0,f,0,0.0,TRANCADO
265446,1239407,2f5560ff10781f6252954308b37465b6,92127264.0,2.0,0,f,0,0.0,TRANCADO
265447,1239407,2f5560ff10781f6252954308b37465b6,92127264.0,3.0,0,f,0,0.0,TRANCADO
265455,1239407,a682f2beb315b67438ce66dcadd140e8,92127264.0,1.0,5.19999981,f,7.0,12.0,APROVADO
265456,1239407,a682f2beb315b67438ce66dcadd140e8,92127264.0,2.0,6.19999981,f,7.0,12.0,APROVADO
265457,1239407,a682f2beb315b67438ce66dcadd140e8,92127264.0,3.0,9.5,f,7.0,12.0,APROVADO
265459,1239407,480a730ca3e8657e4d203f06d6baaae1,92127264.0,3.0,9.5,f,6.8,2.0,APROVADO POR NOTA
265460,1239407,480a730ca3e8657e4d203f06d6baaae1,92127264.0,1.0,6.0,f,6.8,2.0,APROVADO POR NOTA
265461,1239407,480a730ca3e8657e4d203f06d6baaae1,92127264.0,2.0,5.0,f,6.8,2.0,APROVADO POR NOTA
265465,1239407,4786ee006b177a4effef45521b7bd94f,92127264.0,1.0,7.599999900000001,f,7.0,0.0,APROVADO
265466,1239407,4786ee006b177a4effef45521b7bd94f,92127264.0,2.0,5.0,f,7.0,0.0,APROVADO
265467,1239407,4786ee006b177a4effef45521b7bd94f,92127264.0,3.0,8.5,f,7.0,0.0,APROVADO
265484,1239407,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,1.0,3.0,f,3.8,2.0,REPROVADO
265485,1239407,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,2.0,1.0,f,3.8,2.0,REPROVADO
265486,1239407,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,3.0,7.5,f,3.8,2.0,REPROVADO
265488,1239407,643c9220efb15461041ff2d9323d6794,92127264.0,1.0,4.0,f,1.3,34.0,REPROVADO POR MÉDIA E POR FALTAS
265489,1239407,643c9220efb15461041ff2d9323d6794,92127264.0,2.0,0.0,f,1.3,34.0,REPROVADO POR MÉDIA E POR FALTAS
265490,1239407,643c9220efb15461041ff2d9323d6794,92127264.0,3.0,0.0,f,1.3,34.0,REPROVADO POR MÉDIA E POR FALTAS
265491,1239407,945368d8c8df1119af662bfd1a848b52,92127264.0,1.0,6.0,f,4.0,16.0,REPROVADO
265492,1239407,945368d8c8df1119af662bfd1a848b52,92127264.0,2.0,1.5,f,4.0,16.0,REPROVADO
265493,1239407,945368d8c8df1119af662bfd1a848b52,92127264.0,3.0,4.5,f,4.0,16.0,REPROVADO
265500,1239407,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,1.0,1.5,f,0.8,22.0,REPROVADO POR MÉDIA E POR FALTAS
265501,1239407,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,2.0,1.0,f,0.8,22.0,REPROVADO POR MÉDIA E POR FALTAS
265502,1239407,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,3.0,0.0,f,0.8,22.0,REPROVADO POR MÉDIA E POR FALTAS
265505,1239407,a16ed96ee765c2ec436358814f6bc646,92127264.0,1.0,0,f,0,0.0,TRANCADO
265506,1239407,a16ed96ee765c2ec436358814f6bc646,92127264.0,2.0,0,f,0,0.0,TRANCADO
265507,1239407,a16ed96ee765c2ec436358814f6bc646,92127264.0,3.0,0,f,0,0.0,TRANCADO
265508,1239407,08f0ed62082e3a3455c675630a546cfe,92127264.0,1.0,4.0,f,1.3,20.0,REPROVADO POR MÉDIA E POR FALTAS
265509,1239407,08f0ed62082e3a3455c675630a546cfe,92127264.0,2.0,0.0,f,1.3,20.0,REPROVADO POR MÉDIA E POR FALTAS
265510,1239407,08f0ed62082e3a3455c675630a546cfe,92127264.0,3.0,0.0,f,1.3,20.0,REPROVADO POR MÉDIA E POR FALTAS
266478,1239410,a682f2beb315b67438ce66dcadd140e8,92127264.0,2.0,9.10000038,f,8.9,12.0,APROVADO
266479,1239410,a682f2beb315b67438ce66dcadd140e8,92127264.0,3.0,9.5,f,8.9,12.0,APROVADO
266480,1239410,a682f2beb315b67438ce66dcadd140e8,92127264.0,1.0,8.0,f,8.9,12.0,APROVADO
266481,1239410,945368d8c8df1119af662bfd1a848b52,92127264.0,1.0,3.70000005,f,2.8,16.0,REPROVADO
266482,1239410,945368d8c8df1119af662bfd1a848b52,92127264.0,2.0,0.300000012,f,2.8,16.0,REPROVADO
266483,1239410,945368d8c8df1119af662bfd1a848b52,92127264.0,3.0,4.5,f,2.8,16.0,REPROVADO
266484,1239410,a16ed96ee765c2ec436358814f6bc646,92127264.0,1.0,0,f,0,0.0,TRANCADO
266485,1239410,a16ed96ee765c2ec436358814f6bc646,92127264.0,2.0,0,f,0,0.0,TRANCADO
266486,1239410,a16ed96ee765c2ec436358814f6bc646,92127264.0,3.0,0,f,0,0.0,TRANCADO
266488,1239410,2f5560ff10781f6252954308b37465b6,92127264.0,1.0,0,f,0,0.0,TRANCADO
266489,1239410,2f5560ff10781f6252954308b37465b6,92127264.0,2.0,0,f,0,0.0,TRANCADO
266490,1239410,2f5560ff10781f6252954308b37465b6,92127264.0,3.0,0,f,0,0.0,TRANCADO
266492,1239410,4786ee006b177a4effef45521b7bd94f,92127264.0,2.0,7.5,f,8.3,0.0,APROVADO
266493,1239410,4786ee006b177a4effef45521b7bd94f,92127264.0,1.0,9.0,f,8.3,0.0,APROVADO
266494,1239410,4786ee006b177a4effef45521b7bd94f,92127264.0,3.0,8.5,f,8.3,0.0,APROVADO
266495,1239410,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,1.0,1.0,f,0.3,4.0,REPROVADO
266496,1239410,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,2.0,0.0,f,0.3,4.0,REPROVADO
266497,1239410,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,3.0,0.0,f,0.3,4.0,REPROVADO
266500,1239410,480a730ca3e8657e4d203f06d6baaae1,92127264.0,1.0,6.0,f,8.5,0.0,APROVADO
266501,1239410,480a730ca3e8657e4d203f06d6baaae1,92127264.0,2.0,10.0,f,8.5,0.0,APROVADO
266502,1239410,480a730ca3e8657e4d203f06d6baaae1,92127264.0,3.0,9.5,f,8.5,0.0,APROVADO
266523,1239410,643c9220efb15461041ff2d9323d6794,92127264.0,3.0,0.0,f,0.8,36.0,REPROVADO POR MÉDIA E POR FALTAS
266524,1239410,643c9220efb15461041ff2d9323d6794,92127264.0,1.0,2.4000001,f,0.8,36.0,REPROVADO POR MÉDIA E POR FALTAS
266525,1239410,643c9220efb15461041ff2d9323d6794,92127264.0,2.0,0.0,f,0.8,36.0,REPROVADO POR MÉDIA E POR FALTAS
266528,1239410,b9cc628293a174538ea7495da29d59df,92127264.0,1.0,0,f,0,0.0,TRANCADO
266529,1239410,b9cc628293a174538ea7495da29d59df,92127264.0,2.0,0,f,0,0.0,TRANCADO
266530,1239410,b9cc628293a174538ea7495da29d59df,92127264.0,3.0,0,f,0,0.0,TRANCADO
266532,1239410,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,1.0,6.5,f,5.7,2.0,APROVADO POR NOTA
266533,1239410,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,2.0,1.70000005,t,5.7,2.0,APROVADO POR NOTA
266534,1239410,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,3.0,7.5,f,5.7,2.0,APROVADO POR NOTA
266539,1239410,f3ac5d986b7350a02d63a22510377d73,92127264.0,1.0,8.0,f,6.0,4.0,APROVADO POR NOTA
266540,1239410,f3ac5d986b7350a02d63a22510377d73,92127264.0,2.0,7.0,f,6.0,4.0,APROVADO POR NOTA
266541,1239410,f3ac5d986b7350a02d63a22510377d73,92127264.0,3.0,0.0,t,6.0,4.0,APROVADO POR NOTA
266545,1239410,2849447e693afb0816767beb8dc0a942,92127264.0,1.0,6.5,f,5.8,18.0,APROVADO POR NOTA
266546,1239410,2849447e693afb0816767beb8dc0a942,92127264.0,2.0,0.0,t,5.8,18.0,APROVADO POR NOTA
266547,1239410,2849447e693afb0816767beb8dc0a942,92127264.0,3.0,6.5,f,5.8,18.0,APROVADO POR NOTA
266551,1239410,d4e047d2df4d181e5395b78df93f9811,92127264.0,1.0,5.5,f,5.2,10.0,APROVADO POR NOTA
266552,1239410,d4e047d2df4d181e5395b78df93f9811,92127264.0,2.0,7.0,f,5.2,10.0,APROVADO POR NOTA
266553,1239410,d4e047d2df4d181e5395b78df93f9811,92127264.0,3.0,0.0,t,5.2,10.0,APROVADO POR NOTA
266558,1239410,08f0ed62082e3a3455c675630a546cfe,92127264.0,1.0,10.0,f,3.3,16.0,REPROVADO
266559,1239410,08f0ed62082e3a3455c675630a546cfe,92127264.0,2.0,0.0,f,3.3,16.0,REPROVADO
266560,1239410,08f0ed62082e3a3455c675630a546cfe,92127264.0,3.0,0.0,f,3.3,16.0,REPROVADO
266595,1239411,35e2507cc2ed396f7078879369b27286,92127264.0,1.0,0.0,t,9.7,4.0,APROVADO
266596,1239411,35e2507cc2ed396f7078879369b27286,92127264.0,2.0,10.0,f,9.7,4.0,APROVADO
266597,1239411,35e2507cc2ed396f7078879369b27286,92127264.0,3.0,10.0,f,9.7,4.0,APROVADO
266599,1239411,945368d8c8df1119af662bfd1a848b52,92127264.0,0,0,0,0,0,DESISTENCIA
266602,1239411,c64950466f754a7a5656d1968f33c8fc,92127264.0,1.0,9.5,f,9.3,0.0,APROVADO
266603,1239411,c64950466f754a7a5656d1968f33c8fc,92127264.0,2.0,10.0,f,9.3,0.0,APROVADO
266604,1239411,c64950466f754a7a5656d1968f33c8fc,92127264.0,3.0,8.5,f,9.3,0.0,APROVADO
266605,1239411,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,1.0,1.39999998,f,0.5,34.0,REPROVADO POR MÉDIA E POR FALTAS
266606,1239411,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,2.0,0.0,f,0.5,34.0,REPROVADO POR MÉDIA E POR FALTAS
266607,1239411,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,3.0,0.0,f,0.5,34.0,REPROVADO POR MÉDIA E POR FALTAS
266620,1239411,b48992acc8eac3465362de43c402f802,92127264.0,3.0,0.0,f,2.1,28.0,REPROVADO POR MÉDIA E POR FALTAS
266621,1239411,b48992acc8eac3465362de43c402f802,92127264.0,1.0,6.30000019,f,2.1,28.0,REPROVADO POR MÉDIA E POR FALTAS
266622,1239411,b48992acc8eac3465362de43c402f802,92127264.0,2.0,0.0,f,2.1,28.0,REPROVADO POR MÉDIA E POR FALTAS
266623,1239411,32daafffbc274ee74e2c8ea9f9b792a6,92127264.0,1.0,0,f,0,0.0,TRANCADO
266624,1239411,32daafffbc274ee74e2c8ea9f9b792a6,92127264.0,2.0,0,f,0,0.0,TRANCADO
266625,1239411,32daafffbc274ee74e2c8ea9f9b792a6,92127264.0,3.0,0,f,0,0.0,TRANCADO
266637,1239411,49f2cf9cba9f712bc1ffeddd47b8907f,92127264.0,1.0,2.79999995,f,0.9,42.0,REPROVADO POR MÉDIA E POR FALTAS
266638,1239411,49f2cf9cba9f712bc1ffeddd47b8907f,92127264.0,2.0,0.0,f,0.9,42.0,REPROVADO POR MÉDIA E POR FALTAS
266639,1239411,49f2cf9cba9f712bc1ffeddd47b8907f,92127264.0,3.0,0.0,f,0.9,42.0,REPROVADO POR MÉDIA E POR FALTAS
266640,1239411,15ce11b7e21c47c687f7008c288e12b5,92127264.0,1.0,6.80000019,f,7.2,8.0,APROVADO
266641,1239411,15ce11b7e21c47c687f7008c288e12b5,92127264.0,2.0,5.4000001,f,7.2,8.0,APROVADO
266642,1239411,15ce11b7e21c47c687f7008c288e12b5,92127264.0,3.0,9.5,f,7.2,8.0,APROVADO
273455,1241877,75ceafca049fd070170231fee1413d58,92127264.0,1.0,7.5,f,6.6,6.0,APROVADO POR NOTA
273456,1241877,75ceafca049fd070170231fee1413d58,92127264.0,2.0,3.79999995,f,6.6,6.0,APROVADO POR NOTA
273457,1241877,75ceafca049fd070170231fee1413d58,92127264.0,3.0,8.60000038,f,6.6,6.0,APROVADO POR NOTA
276909,1244217,fdf1f636486a3ad1d7bd6cc303c6c32a,92127264.0,1.0,8.69999981,f,8.2,0.0,APROVADO
276910,1244217,fdf1f636486a3ad1d7bd6cc303c6c32a,92127264.0,2.0,6.0,f,8.2,0.0,APROVADO
276911,1244217,fdf1f636486a3ad1d7bd6cc303c6c32a,92127264.0,3.0,10.0,f,8.2,0.0,APROVADO
276924,1244217,40846f2f09da1435f6eb303ce9d0d768,92127264.0,1.0,3.9000001,f,5.0,0.0,APROVADO POR NOTA
276925,1244217,40846f2f09da1435f6eb303ce9d0d768,92127264.0,2.0,2.5,t,5.0,0.0,APROVADO POR NOTA
276926,1244217,40846f2f09da1435f6eb303ce9d0d768,92127264.0,3.0,7.599999900000001,f,5.0,0.0,APROVADO POR NOTA
276927,1244217,00bd67a601192f51da746e41e60815c7,92127264.0,1.0,5.5999999,f,1.9,0.0,REPROVADO
276928,1244217,00bd67a601192f51da746e41e60815c7,92127264.0,2.0,0.0,f,1.9,0.0,REPROVADO
276929,1244217,00bd67a601192f51da746e41e60815c7,92127264.0,3.0,0.0,f,1.9,0.0,REPROVADO
276946,1244217,75ceafca049fd070170231fee1413d58,92127264.0,1.0,6.599999900000001,f,7.4,0.0,APROVADO
276947,1244217,75ceafca049fd070170231fee1413d58,92127264.0,2.0,5.5999999,f,7.4,0.0,APROVADO
276948,1244217,75ceafca049fd070170231fee1413d58,92127264.0,3.0,10.0,f,7.4,0.0,APROVADO
276959,1244217,c6e6b75a1e8fb3912dc281802313a782,92127264.0,1.0,6.4000001,f,5.7,0.0,APROVADO POR NOTA
276960,1244217,c6e6b75a1e8fb3912dc281802313a782,92127264.0,2.0,3.0,f,5.7,0.0,APROVADO POR NOTA
276961,1244217,c6e6b75a1e8fb3912dc281802313a782,92127264.0,3.0,7.599999900000001,f,5.7,0.0,APROVADO POR NOTA
276975,1244217,b0e148daf401068c1b47be520d5bb181,92127264.0,1.0,3.79999995,f,3.6,0.0,REPROVADO
276976,1244217,b0e148daf401068c1b47be520d5bb181,92127264.0,2.0,2.20000005,f,3.6,0.0,REPROVADO
276977,1244217,b0e148daf401068c1b47be520d5bb181,92127264.0,3.0,4.69999981,f,3.6,0.0,REPROVADO
276978,1244217,8adfd36bd28efb815197f6837af8b2b9,92127264.0,1.0,4.69999981,f,6.1,0.0,APROVADO POR NOTA
276979,1244217,8adfd36bd28efb815197f6837af8b2b9,92127264.0,2.0,1.0,t,6.1,0.0,APROVADO POR NOTA
276980,1244217,8adfd36bd28efb815197f6837af8b2b9,92127264.0,3.0,9.60000038,f,6.1,0.0,APROVADO POR NOTA
326657,1242646,7571ec1db03f11e42635430e58b95cee,92127264.0,1.0,6.5,f,7.7,0.0,APROVADO
326658,1242646,7571ec1db03f11e42635430e58b95cee,92127264.0,2.0,7.19999981,f,7.7,0.0,APROVADO
326659,1242646,7571ec1db03f11e42635430e58b95cee,92127264.0,3.0,9.39999962,f,7.7,0.0,APROVADO
326660,1242646,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,1.0,7.0,f,7.6,8.0,APROVADO
326661,1242646,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,2.0,5.80000019,f,7.6,8.0,APROVADO
326662,1242646,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,3.0,10.0,f,7.6,8.0,APROVADO
332634,1239392,dac8ccc113e153d1adee62d112a3723d,92127264.0,1.0,4.80000019,f,6.0,0.0,APROVADO POR NOTA
332635,1239392,dac8ccc113e153d1adee62d112a3723d,92127264.0,2.0,3.9000001,t,6.0,0.0,APROVADO POR NOTA
332636,1239392,e381d3914b49c2b9dee37cc30438c7fb,92127264.0,1.0,5.80000019,f,6.7,0.0,APROVADO POR NOTA
332637,1239392,e381d3914b49c2b9dee37cc30438c7fb,92127264.0,2.0,7.5,f,6.7,0.0,APROVADO POR NOTA
332638,1239392,88790547343038856c4dba8ee1a3bbe6,92127264.0,1.0,9.19999981,f,9.0,0.0,APROVADO
