,id_turma,discente,id_curso,unidade,nota,reposicao,media_final,numero_total_faltas,descricao
59104,57576597,6730c7c62ceced240e79a2bd6b6e4b84,92127264.0,1.0,4.5,f,6.0,8.0,APROVADO POR NOTA
59108,57576597,6402926955c533d43b5bfa881472ef0f,92127264.0,1.0,3.0999999,f,5.0,20.0,APROVADO POR NOTA
59109,57576597,6402926955c533d43b5bfa881472ef0f,92127264.0,2.0,4.19999981,f,5.0,20.0,APROVADO POR NOTA
59110,57576597,6402926955c533d43b5bfa881472ef0f,92127264.0,3.0,1.60000002,t,5.0,20.0,APROVADO POR NOTA
59111,57576597,c67b909fd2d5f5181bc031915f7d6554,92127264.0,1.0,3.79999995,f,5.1,10.0,APROVADO POR NOTA
59112,57576597,c67b909fd2d5f5181bc031915f7d6554,92127264.0,2.0,1.79999995,t,5.1,10.0,APROVADO POR NOTA
59113,57576597,c67b909fd2d5f5181bc031915f7d6554,92127264.0,3.0,5.0,f,5.1,10.0,APROVADO POR NOTA
59114,57576597,3937ba9886476e53a2eda1d4f6e067a9,92127264.0,1.0,0.0,f,0.0,26.0,REPROVADO
59115,57576597,3937ba9886476e53a2eda1d4f6e067a9,92127264.0,2.0,0.0,f,0.0,26.0,REPROVADO
59116,57576597,3937ba9886476e53a2eda1d4f6e067a9,92127264.0,3.0,0.0,f,0.0,26.0,REPROVADO
59123,57576597,aafa8998c4b34980de0cb5ebf0bac96a,92127264.0,1.0,6.30000019,f,8.8,8.0,APROVADO
59124,57576597,aafa8998c4b34980de0cb5ebf0bac96a,92127264.0,2.0,10.0,f,8.8,8.0,APROVADO
59125,57576597,aafa8998c4b34980de0cb5ebf0bac96a,92127264.0,3.0,10.0,f,8.8,8.0,APROVADO
59126,57576597,3347b21ea109ce6e93fd275add4a0a0e,92127264.0,1.0,8.0,f,5.8,4.0,APROVADO POR NOTA
59127,57576597,3347b21ea109ce6e93fd275add4a0a0e,92127264.0,2.0,5.4000001,f,5.8,4.0,APROVADO POR NOTA
59128,57576597,3347b21ea109ce6e93fd275add4a0a0e,92127264.0,3.0,4.0,f,5.8,4.0,APROVADO POR NOTA
59129,57576597,4f7584faa2e12942b02da0a9f472d4ef,92127264.0,1.0,0.0,f,0.0,32.0,REPROVADO POR MÉDIA E POR FALTAS
59130,57576597,4f7584faa2e12942b02da0a9f472d4ef,92127264.0,2.0,0.0,f,0.0,32.0,REPROVADO POR MÉDIA E POR FALTAS
59131,57576597,4f7584faa2e12942b02da0a9f472d4ef,92127264.0,3.0,0.0,f,0.0,32.0,REPROVADO POR MÉDIA E POR FALTAS
59132,57576597,3f6f02a08ef821f48beda481a97f2900,92127264.0,2.0,5.9000001,f,5.2,12.0,APROVADO POR NOTA
59133,57576597,3f6f02a08ef821f48beda481a97f2900,92127264.0,3.0,6.599999900000001,f,5.2,12.0,APROVADO POR NOTA
59134,57576597,3f6f02a08ef821f48beda481a97f2900,92127264.0,1.0,3.0999999,f,5.2,12.0,APROVADO POR NOTA
59135,57576597,2f5560ff10781f6252954308b37465b6,92127264.0,1.0,7.400000099999999,f,5.0,4.0,APROVADO POR NOTA
59136,57576597,2f5560ff10781f6252954308b37465b6,92127264.0,2.0,3.9000001,f,5.0,4.0,APROVADO POR NOTA
59137,57576597,2f5560ff10781f6252954308b37465b6,92127264.0,3.0,1.29999995,t,5.0,4.0,APROVADO POR NOTA
59138,57576597,04db5ca11d1ed89498b4eb811dbebe1f,92127264.0,1.0,7.0,f,6.6,4.0,APROVADO POR NOTA
59139,57576597,04db5ca11d1ed89498b4eb811dbebe1f,92127264.0,2.0,5.0,f,6.6,4.0,APROVADO POR NOTA
59140,57576597,04db5ca11d1ed89498b4eb811dbebe1f,92127264.0,3.0,7.69999981,f,6.6,4.0,APROVADO POR NOTA
59147,57576597,2727460eeb832023dbf9410f0de31e35,92127264.0,1.0,3.5999999,t,5.0,2.0,APROVADO POR NOTA
59148,57576597,2727460eeb832023dbf9410f0de31e35,92127264.0,2.0,5.19999981,f,5.0,2.0,APROVADO POR NOTA
59149,57576597,2727460eeb832023dbf9410f0de31e35,92127264.0,3.0,4.099999899999999,f,5.0,2.0,APROVADO POR NOTA
59150,57576597,631223ebc95c49b6bbc8aacf2119f931,92127264.0,1.0,1.70000005,f,3.5,2.0,REPROVADO
59151,57576597,631223ebc95c49b6bbc8aacf2119f931,92127264.0,2.0,3.70000005,f,3.5,2.0,REPROVADO
59152,57576597,631223ebc95c49b6bbc8aacf2119f931,92127264.0,3.0,5.0,f,3.5,2.0,REPROVADO
59154,57576597,ccece052e4da7294d46957f07a89a077,92127264.0,1.0,1.0,f,0.3,18.0,REPROVADO
59155,57576597,ccece052e4da7294d46957f07a89a077,92127264.0,2.0,0.0,f,0.3,18.0,REPROVADO
59156,57576597,ccece052e4da7294d46957f07a89a077,92127264.0,3.0,0.0,f,0.3,18.0,REPROVADO
59157,57576597,01a7b34e2eb7d66f7490599d3790e709,92127264.0,1.0,9.0,f,6.5,6.0,APROVADO POR NOTA
59158,57576597,01a7b34e2eb7d66f7490599d3790e709,92127264.0,2.0,4.0,f,6.5,6.0,APROVADO POR NOTA
59159,57576597,01a7b34e2eb7d66f7490599d3790e709,92127264.0,3.0,6.5,f,6.5,6.0,APROVADO POR NOTA
59161,57576597,029cd139e1d2b7aea7df5bbc68fa07ff,92127264.0,1.0,10.0,f,10.0,15.0,APROVADO
59162,57576597,029cd139e1d2b7aea7df5bbc68fa07ff,92127264.0,2.0,10.0,f,10.0,15.0,APROVADO
59163,57576597,029cd139e1d2b7aea7df5bbc68fa07ff,92127264.0,3.0,10.0,f,10.0,15.0,APROVADO
59168,57576597,b8273a5a595498e514aa7e7f3874e211,92127264.0,1.0,0,f,0,0,DESISTENCIA
59169,57576597,b8273a5a595498e514aa7e7f3874e211,92127264.0,2.0,0,f,0,0,DESISTENCIA
59170,57576597,b8273a5a595498e514aa7e7f3874e211,92127264.0,3.0,0,f,0,0,DESISTENCIA
59171,57576597,03a9e4938c1b3a36f7793a690063008c,92127264.0,1.0,0.699999988,f,0.2,42.0,REPROVADO POR MÉDIA E POR FALTAS
59172,57576597,03a9e4938c1b3a36f7793a690063008c,92127264.0,2.0,0.0,f,0.2,42.0,REPROVADO POR MÉDIA E POR FALTAS
59173,57576597,03a9e4938c1b3a36f7793a690063008c,92127264.0,3.0,0.0,f,0.2,42.0,REPROVADO POR MÉDIA E POR FALTAS
59180,57576597,89eb96838e5bad0fb7ae5f32b2003a6d,92127264.0,1.0,2.0999999,f,0.7,32.0,REPROVADO POR MÉDIA E POR FALTAS
59181,57576597,89eb96838e5bad0fb7ae5f32b2003a6d,92127264.0,2.0,0.0,f,0.7,32.0,REPROVADO POR MÉDIA E POR FALTAS
59182,57576597,89eb96838e5bad0fb7ae5f32b2003a6d,92127264.0,3.0,0.0,f,0.7,32.0,REPROVADO POR MÉDIA E POR FALTAS
59184,57576597,69ad026fcf027c449e2f6b8f57865316,92127264.0,1.0,1.89999998,f,0.6,26.0,REPROVADO
59185,57576597,69ad026fcf027c449e2f6b8f57865316,92127264.0,2.0,0.0,f,0.6,26.0,REPROVADO
59186,57576597,69ad026fcf027c449e2f6b8f57865316,92127264.0,3.0,0.0,f,0.6,26.0,REPROVADO
59187,57576597,4239ed0f34169a551a557e40f100a939,92127264.0,1.0,3.0999999,f,1.0,16.0,REPROVADO
59188,57576597,4239ed0f34169a551a557e40f100a939,92127264.0,2.0,0.0,f,1.0,16.0,REPROVADO
59189,57576597,4239ed0f34169a551a557e40f100a939,92127264.0,3.0,0.0,f,1.0,16.0,REPROVADO
59197,57576597,bfeaa2f947820ddb54e1b8a10b0699e6,92127264.0,3.0,4.0,f,6.1,20.0,APROVADO POR NOTA
59198,57576597,bfeaa2f947820ddb54e1b8a10b0699e6,92127264.0,1.0,6.30000019,f,6.1,20.0,APROVADO POR NOTA
59199,57576597,bfeaa2f947820ddb54e1b8a10b0699e6,92127264.0,2.0,8.0,f,6.1,20.0,APROVADO POR NOTA
59201,57576597,c1f3ad0fcde65ba2674759fb0387082e,92127264.0,1.0,4.30000019,f,1.4,16.0,REPROVADO
59202,57576597,c1f3ad0fcde65ba2674759fb0387082e,92127264.0,2.0,0.0,f,1.4,16.0,REPROVADO
59203,57576597,c1f3ad0fcde65ba2674759fb0387082e,92127264.0,3.0,0.0,f,1.4,16.0,REPROVADO
59204,57576597,6f23ab5e50b761c2fd8efe65ca84ea8a,92127264.0,1.0,8.0,f,5.5,22.0,APROVADO POR NOTA
59205,57576597,6f23ab5e50b761c2fd8efe65ca84ea8a,92127264.0,2.0,5.5999999,f,5.5,22.0,APROVADO POR NOTA
59206,57576597,6f23ab5e50b761c2fd8efe65ca84ea8a,92127264.0,3.0,3.0,f,5.5,22.0,APROVADO POR NOTA
59210,57576597,d8b2771c5eb1e38847a67323eb2c7954,92127264.0,1.0,0,f,0,0,TRANCADO
59211,57576597,d8b2771c5eb1e38847a67323eb2c7954,92127264.0,2.0,0,f,0,0,TRANCADO
59212,57576597,d8b2771c5eb1e38847a67323eb2c7954,92127264.0,3.0,0,f,0,0,TRANCADO
59214,57576597,aeb853ba3fbf72a9ceca3f5157e3fcf3,92127264.0,1.0,0.0,f,0.0,22.0,REPROVADO
59215,57576597,aeb853ba3fbf72a9ceca3f5157e3fcf3,92127264.0,2.0,0.0,f,0.0,22.0,REPROVADO
59216,57576597,aeb853ba3fbf72a9ceca3f5157e3fcf3,92127264.0,3.0,0.0,f,0.0,22.0,REPROVADO
59227,57576597,8b82771529bee06587d1941f7a41c0c1,92127264.0,1.0,5.0,f,5.0,26.0,APROVADO POR NOTA
59228,57576597,8b82771529bee06587d1941f7a41c0c1,92127264.0,2.0,6.80000019,f,5.0,26.0,APROVADO POR NOTA
59229,57576597,8b82771529bee06587d1941f7a41c0c1,92127264.0,3.0,3.0999999,f,5.0,26.0,APROVADO POR NOTA
59230,57576597,ec9d559de18eb6d63602095950bf50f6,92127264.0,1.0,0,f,0,0,TRANCADO
59231,57576597,ec9d559de18eb6d63602095950bf50f6,92127264.0,2.0,0,f,0,0,TRANCADO
59232,57576597,ec9d559de18eb6d63602095950bf50f6,92127264.0,3.0,0,f,0,0,TRANCADO
59233,57576597,396968dbb253ce5f6b65473b9947dd37,92127264.0,0,0,0,0,0,DESISTENCIA
64266,57575737,e354cea5d944f99a722bb8028057217f,92127264.0,1.0,6.599999900000001,f,6.6,14.0,APROVADO POR NOTA
64267,57575737,e354cea5d944f99a722bb8028057217f,92127264.0,2.0,6.599999900000001,f,6.6,14.0,APROVADO POR NOTA
64268,57575737,e354cea5d944f99a722bb8028057217f,92127264.0,3.0,6.599999900000001,f,6.6,14.0,APROVADO POR NOTA
64269,57575737,ccece052e4da7294d46957f07a89a077,92127264.0,1.0,5.0999999,f,5.1,18.0,APROVADO POR NOTA
64270,57575737,ccece052e4da7294d46957f07a89a077,92127264.0,2.0,5.0999999,f,5.1,18.0,APROVADO POR NOTA
64271,57575737,ccece052e4da7294d46957f07a89a077,92127264.0,3.0,5.0999999,f,5.1,18.0,APROVADO POR NOTA
64284,57575737,4ee7e28e07a6e3751a3c3c7ddde7e90d,92127264.0,1.0,5.30000019,f,5.3,18.0,APROVADO POR NOTA
64285,57575737,4ee7e28e07a6e3751a3c3c7ddde7e90d,92127264.0,2.0,5.30000019,f,5.3,18.0,APROVADO POR NOTA
64286,57575737,4ee7e28e07a6e3751a3c3c7ddde7e90d,92127264.0,3.0,5.30000019,f,5.3,18.0,APROVADO POR NOTA
70040,57576752,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,3.0,6.80000019,f,7.2,14.0,APROVADO
70041,57576752,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,1.0,7.69999981,f,7.2,14.0,APROVADO
70042,57576752,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,2.0,7.099999900000001,f,7.2,14.0,APROVADO
70043,57576752,945af83c78e2fc9c2f33431f481634b8,92127264.0,3.0,8.19999981,f,8.0,8.0,APROVADO
70044,57576752,945af83c78e2fc9c2f33431f481634b8,92127264.0,1.0,7.400000099999999,f,8.0,8.0,APROVADO
70045,57576752,945af83c78e2fc9c2f33431f481634b8,92127264.0,2.0,8.30000019,f,8.0,8.0,APROVADO
70046,57576752,1cf471ff89fa2e38a2400f5c1afdfb9b,92127264.0,1.0,4.80000019,f,5.0,18.0,APROVADO POR NOTA
70047,57576752,1cf471ff89fa2e38a2400f5c1afdfb9b,92127264.0,2.0,6.30000019,f,5.0,18.0,APROVADO POR NOTA
70048,57576752,1cf471ff89fa2e38a2400f5c1afdfb9b,92127264.0,3.0,1.89999998,t,5.0,18.0,APROVADO POR NOTA
70049,57576752,adbe26ddc8bc24ae4ea69b38868715eb,92127264.0,2.0,4.4000001,f,5.1,18.0,APROVADO POR NOTA
70050,57576752,adbe26ddc8bc24ae4ea69b38868715eb,92127264.0,1.0,6.5,f,5.1,18.0,APROVADO POR NOTA
70051,57576752,adbe26ddc8bc24ae4ea69b38868715eb,92127264.0,3.0,4.5,f,5.1,18.0,APROVADO POR NOTA
70052,57576752,df8630debcb30e12537d9515170842fc,92127264.0,1.0,6.4000001,f,6.2,18.0,APROVADO POR NOTA
70053,57576752,df8630debcb30e12537d9515170842fc,92127264.0,2.0,5.5999999,f,6.2,18.0,APROVADO POR NOTA
70054,57576752,df8630debcb30e12537d9515170842fc,92127264.0,3.0,6.599999900000001,f,6.2,18.0,APROVADO POR NOTA
70055,57576752,cc5a82144563d5e8cdab8202a1346345,92127264.0,1.0,4.80000019,f,6.4,0.0,APROVADO POR NOTA
70056,57576752,cc5a82144563d5e8cdab8202a1346345,92127264.0,2.0,7.30000019,f,6.4,0.0,APROVADO POR NOTA
70057,57576752,cc5a82144563d5e8cdab8202a1346345,92127264.0,3.0,7.0,f,6.4,0.0,APROVADO POR NOTA
70058,57576752,c62cb04038e4dc1c8c4289869343a181,92127264.0,1.0,5.19999981,f,5.6,18.0,APROVADO POR NOTA
70059,57576752,c62cb04038e4dc1c8c4289869343a181,92127264.0,2.0,7.400000099999999,f,5.6,18.0,APROVADO POR NOTA
70060,57576752,c62cb04038e4dc1c8c4289869343a181,92127264.0,3.0,4.19999981,f,5.6,18.0,APROVADO POR NOTA
70061,57576752,d624069cd2691821d497421eae79b0bc,92127264.0,1.0,3.4000001,f,1.8,42.0,REPROVADO POR MÉDIA E POR FALTAS
70062,57576752,d624069cd2691821d497421eae79b0bc,92127264.0,2.0,1.39999998,f,1.8,42.0,REPROVADO POR MÉDIA E POR FALTAS
70063,57576752,d624069cd2691821d497421eae79b0bc,92127264.0,3.0,0.5,f,1.8,42.0,REPROVADO POR MÉDIA E POR FALTAS
70064,57576752,9442e29605d14cf9859069926ce70e2e,92127264.0,2.0,5.69999981,f,4.5,8.0,REPROVADO
70065,57576752,9442e29605d14cf9859069926ce70e2e,92127264.0,3.0,2.79999995,f,4.5,8.0,REPROVADO
70066,57576752,9442e29605d14cf9859069926ce70e2e,92127264.0,1.0,5.0,f,4.5,8.0,REPROVADO
70067,57576752,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,3.0,9.10000038,f,8.5,4.0,APROVADO
70068,57576752,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,1.0,8.30000019,f,8.5,4.0,APROVADO
70069,57576752,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,2.0,8.10000038,f,8.5,4.0,APROVADO
70073,57576752,8463c2535fac97abe4249e39c4daf7d4,92127264.0,2.0,0.0,f,0.9,50.0,REPROVADO POR MÉDIA E POR FALTAS
70074,57576752,8463c2535fac97abe4249e39c4daf7d4,92127264.0,3.0,0.0,f,0.9,50.0,REPROVADO POR MÉDIA E POR FALTAS
70075,57576752,8463c2535fac97abe4249e39c4daf7d4,92127264.0,1.0,2.70000005,f,0.9,50.0,REPROVADO POR MÉDIA E POR FALTAS
70076,57576752,ed6dd81dc57277659b753343bbeddbd1,92127264.0,1.0,6.69999981,f,6.6,12.0,APROVADO POR NOTA
70077,57576752,ed6dd81dc57277659b753343bbeddbd1,92127264.0,2.0,7.69999981,f,6.6,12.0,APROVADO POR NOTA
70078,57576752,ed6dd81dc57277659b753343bbeddbd1,92127264.0,3.0,5.30000019,f,6.6,12.0,APROVADO POR NOTA
70079,57576752,72489a3d7b821870feaba15d0791d180,92127264.0,2.0,0.0,f,0.0,42.0,REPROVADO POR MÉDIA E POR FALTAS
70080,57576752,72489a3d7b821870feaba15d0791d180,92127264.0,3.0,0.0,f,0.0,42.0,REPROVADO POR MÉDIA E POR FALTAS
70081,57576752,72489a3d7b821870feaba15d0791d180,92127264.0,1.0,0.10000000099999999,f,0.0,42.0,REPROVADO POR MÉDIA E POR FALTAS
70085,57576752,0051970b8e57f667afa4ad2789426fa9,92127264.0,1.0,7.900000099999999,f,7.6,18.0,APROVADO
70086,57576752,0051970b8e57f667afa4ad2789426fa9,92127264.0,2.0,6.0999999,f,7.6,18.0,APROVADO
70087,57576752,0051970b8e57f667afa4ad2789426fa9,92127264.0,3.0,8.69999981,f,7.6,18.0,APROVADO
70095,57576752,d5b919228d0207c864cfe4af843adf59,92127264.0,1.0,0.0,f,0.0,58.0,REPROVADO POR MÉDIA E POR FALTAS
70096,57576752,d5b919228d0207c864cfe4af843adf59,92127264.0,2.0,0.0,f,0.0,58.0,REPROVADO POR MÉDIA E POR FALTAS
70097,57576752,d5b919228d0207c864cfe4af843adf59,92127264.0,3.0,0.0,f,0.0,58.0,REPROVADO POR MÉDIA E POR FALTAS
70098,57576752,4239ed0f34169a551a557e40f100a939,92127264.0,2.0,1.5,f,2.2,30.0,REPROVADO POR MÉDIA E POR FALTAS
70099,57576752,4239ed0f34169a551a557e40f100a939,92127264.0,3.0,0.0,f,2.2,30.0,REPROVADO POR MÉDIA E POR FALTAS
70100,57576752,4239ed0f34169a551a557e40f100a939,92127264.0,1.0,5.0,f,2.2,30.0,REPROVADO POR MÉDIA E POR FALTAS
70101,57576752,89eb96838e5bad0fb7ae5f32b2003a6d,92127264.0,2.0,0.0,f,1.3,40.0,REPROVADO POR MÉDIA E POR FALTAS
70102,57576752,89eb96838e5bad0fb7ae5f32b2003a6d,92127264.0,3.0,0.0,f,1.3,40.0,REPROVADO POR MÉDIA E POR FALTAS
70103,57576752,89eb96838e5bad0fb7ae5f32b2003a6d,92127264.0,1.0,3.9000001,f,1.3,40.0,REPROVADO POR MÉDIA E POR FALTAS
70107,57576752,f0f2405e7e09f6c5676ae99e9fe01a29,92127264.0,1.0,6.900000099999999,f,5.2,14.0,APROVADO POR NOTA
70108,57576752,f0f2405e7e09f6c5676ae99e9fe01a29,92127264.0,2.0,5.69999981,f,5.2,14.0,APROVADO POR NOTA
70109,57576752,f0f2405e7e09f6c5676ae99e9fe01a29,92127264.0,3.0,2.70000005,t,5.2,14.0,APROVADO POR NOTA
70116,57576752,9e1a702aae6242a8b9ac18d54aa19e24,92127264.0,1.0,9.89999962,f,9.6,12.0,APROVADO
70117,57576752,9e1a702aae6242a8b9ac18d54aa19e24,92127264.0,2.0,9.30000019,f,9.6,12.0,APROVADO
70118,57576752,9e1a702aae6242a8b9ac18d54aa19e24,92127264.0,3.0,9.5,f,9.6,12.0,APROVADO
70140,57576741,27c5adb3b003e96f4171dfefe69835fe,92127264.0,3.0,6.4000001,f,7.4,12.0,APROVADO
70141,57576741,27c5adb3b003e96f4171dfefe69835fe,92127264.0,2.0,8.0,f,7.4,12.0,APROVADO
70142,57576741,27c5adb3b003e96f4171dfefe69835fe,92127264.0,1.0,7.69999981,f,7.4,12.0,APROVADO
70143,57576741,8f1e25c53680d4d2ecfd4d6be7f4f4f0,92127264.0,2.0,6.599999900000001,f,6.1,12.0,APROVADO POR NOTA
70144,57576741,8f1e25c53680d4d2ecfd4d6be7f4f4f0,92127264.0,3.0,7.599999900000001,f,6.1,12.0,APROVADO POR NOTA
70145,57576741,8f1e25c53680d4d2ecfd4d6be7f4f4f0,92127264.0,1.0,4.19999981,f,6.1,12.0,APROVADO POR NOTA
70146,57576741,f28e052d0580964522fc2df687450a3d,92127264.0,2.0,10.0,f,9.4,6.0,APROVADO
70147,57576741,f28e052d0580964522fc2df687450a3d,92127264.0,3.0,8.5,f,9.4,6.0,APROVADO
70148,57576741,f28e052d0580964522fc2df687450a3d,92127264.0,1.0,9.80000019,f,9.4,6.0,APROVADO
70149,57576741,4f6604e9e784dfcc5d63db809178681e,92127264.0,1.0,5.5999999,f,6.9,14.0,APROVADO POR NOTA
70150,57576741,4f6604e9e784dfcc5d63db809178681e,92127264.0,2.0,7.80000019,f,6.9,14.0,APROVADO POR NOTA
70151,57576741,4f6604e9e784dfcc5d63db809178681e,92127264.0,3.0,7.19999981,f,6.9,14.0,APROVADO POR NOTA
70152,57576741,a16ed96ee765c2ec436358814f6bc646,92127264.0,1.0,2.29999995,f,1.9,28.0,REPROVADO POR MÉDIA E POR FALTAS
70153,57576741,a16ed96ee765c2ec436358814f6bc646,92127264.0,2.0,3.29999995,f,1.9,28.0,REPROVADO POR MÉDIA E POR FALTAS
70154,57576741,a16ed96ee765c2ec436358814f6bc646,92127264.0,3.0,0.0,f,1.9,28.0,REPROVADO POR MÉDIA E POR FALTAS
70155,57576741,3f6f02a08ef821f48beda481a97f2900,92127264.0,1.0,0.0,f,0.0,50.0,REPROVADO POR MÉDIA E POR FALTAS
70156,57576741,3f6f02a08ef821f48beda481a97f2900,92127264.0,2.0,0.0,f,0.0,50.0,REPROVADO POR MÉDIA E POR FALTAS
70157,57576741,3f6f02a08ef821f48beda481a97f2900,92127264.0,3.0,0.0,f,0.0,50.0,REPROVADO POR MÉDIA E POR FALTAS
70158,57576741,6008b2965ae4e0bc455b17b44f930bfa,92127264.0,1.0,3.5999999,f,1.2,46.0,REPROVADO POR MÉDIA E POR FALTAS
70159,57576741,6008b2965ae4e0bc455b17b44f930bfa,92127264.0,2.0,0.0,f,1.2,46.0,REPROVADO POR MÉDIA E POR FALTAS
70160,57576741,6008b2965ae4e0bc455b17b44f930bfa,92127264.0,3.0,0.0,f,1.2,46.0,REPROVADO POR MÉDIA E POR FALTAS
70161,57576741,15ce11b7e21c47c687f7008c288e12b5,92127264.0,1.0,1.89999998,f,0.6,54.0,REPROVADO POR MÉDIA E POR FALTAS
70162,57576741,15ce11b7e21c47c687f7008c288e12b5,92127264.0,2.0,0.0,f,0.6,54.0,REPROVADO POR MÉDIA E POR FALTAS
70163,57576741,15ce11b7e21c47c687f7008c288e12b5,92127264.0,3.0,0.0,f,0.6,54.0,REPROVADO POR MÉDIA E POR FALTAS
70167,57576741,742296fb962be2ad96a2bd79adf865e4,92127264.0,1.0,0.0,f,0.0,62.0,REPROVADO POR MÉDIA E POR FALTAS
70168,57576741,742296fb962be2ad96a2bd79adf865e4,92127264.0,2.0,0.0,f,0.0,62.0,REPROVADO POR MÉDIA E POR FALTAS
70169,57576741,742296fb962be2ad96a2bd79adf865e4,92127264.0,3.0,0.0,f,0.0,62.0,REPROVADO POR MÉDIA E POR FALTAS
70170,57576741,b62c9aa529d23faf40ce26f99b3de7e3,92127264.0,1.0,1.60000002,f,0.9,36.0,REPROVADO POR MÉDIA E POR FALTAS
70171,57576741,b62c9aa529d23faf40ce26f99b3de7e3,92127264.0,2.0,1.20000005,f,0.9,36.0,REPROVADO POR MÉDIA E POR FALTAS
70172,57576741,b62c9aa529d23faf40ce26f99b3de7e3,92127264.0,3.0,0.0,f,0.9,36.0,REPROVADO POR MÉDIA E POR FALTAS
70173,57576741,2b366f50d21194c4a826929a4e10ef35,92127264.0,1.0,4.5,f,6.2,18.0,APROVADO POR NOTA
70174,57576741,2b366f50d21194c4a826929a4e10ef35,92127264.0,2.0,4.9000001,f,6.2,18.0,APROVADO POR NOTA
70175,57576741,2b366f50d21194c4a826929a4e10ef35,92127264.0,3.0,9.19999981,f,6.2,18.0,APROVADO POR NOTA
70176,57576741,6e937627849c1ee4ee610426a859caab,92127264.0,1.0,2.70000005,t,7.0,12.0,APROVADO
70177,57576741,6e937627849c1ee4ee610426a859caab,92127264.0,2.0,7.5,f,7.0,12.0,APROVADO
70178,57576741,6e937627849c1ee4ee610426a859caab,92127264.0,3.0,5.19999981,f,7.0,12.0,APROVADO
70179,57576725,e6cdfc6ba7edb9e72e88b259112088c6,92127264.0,1.0,6.19999981,f,7.0,0.0,APROVADO
70180,57576725,e6cdfc6ba7edb9e72e88b259112088c6,92127264.0,2.0,7.099999900000001,f,7.0,0.0,APROVADO
70181,57576725,e6cdfc6ba7edb9e72e88b259112088c6,92127264.0,3.0,7.80000019,f,7.0,0.0,APROVADO
70182,57576725,b41962dbdf2c399278387568c820ac90,92127264.0,1.0,6.0999999,f,8.4,0.0,APROVADO
70183,57576725,b41962dbdf2c399278387568c820ac90,92127264.0,2.0,9.30000019,f,8.4,0.0,APROVADO
70184,57576725,b41962dbdf2c399278387568c820ac90,92127264.0,3.0,9.69999981,f,8.4,0.0,APROVADO
70185,57576725,5b3d2761e4cc4619686d665c914585fd,92127264.0,2.0,0.0,f,0.9,14.0,REPROVADO
70186,57576725,5b3d2761e4cc4619686d665c914585fd,92127264.0,1.0,2.70000005,f,0.9,14.0,REPROVADO
70187,57576725,5b3d2761e4cc4619686d665c914585fd,92127264.0,3.0,0.0,f,0.9,14.0,REPROVADO
70189,57576725,679c140c591149567fb371703ba24cef,92127264.0,1.0,4.80000019,f,7.7,2.0,APROVADO
70190,57576725,679c140c591149567fb371703ba24cef,92127264.0,2.0,9.80000019,f,7.7,2.0,APROVADO
70191,57576725,679c140c591149567fb371703ba24cef,92127264.0,3.0,8.5,f,7.7,2.0,APROVADO
70193,57576725,9c8c21e07fb93342e39e3564779181cb,92127264.0,2.0,7.30000019,f,5.7,4.0,APROVADO POR NOTA
70194,57576725,9c8c21e07fb93342e39e3564779181cb,92127264.0,3.0,6.4000001,f,5.7,4.0,APROVADO POR NOTA
70195,57576725,9c8c21e07fb93342e39e3564779181cb,92127264.0,1.0,1.60000002,t,5.7,4.0,APROVADO POR NOTA
70196,57576725,21f431743a2e10ec0179a8f172a682a2,92127264.0,2.0,6.30000019,f,6.7,0.0,APROVADO POR NOTA
70197,57576725,21f431743a2e10ec0179a8f172a682a2,92127264.0,3.0,7.900000099999999,f,6.7,0.0,APROVADO POR NOTA
70198,57576725,21f431743a2e10ec0179a8f172a682a2,92127264.0,1.0,6.0,f,6.7,0.0,APROVADO POR NOTA
70199,57576725,fa59fcc35019ddcd80bc63a4b30192d0,92127264.0,1.0,5.19999981,f,8.0,4.0,APROVADO
70200,57576725,fa59fcc35019ddcd80bc63a4b30192d0,92127264.0,2.0,9.39999962,f,8.0,4.0,APROVADO
70201,57576725,fa59fcc35019ddcd80bc63a4b30192d0,92127264.0,3.0,9.39999962,f,8.0,4.0,APROVADO
70202,57576725,b554a7595a1fc91654a00f846c41dc6f,92127264.0,1.0,0.8999999759999999,t,7.5,0.0,APROVADO
70203,57576725,b554a7595a1fc91654a00f846c41dc6f,92127264.0,2.0,8.0,f,7.5,0.0,APROVADO
70204,57576725,b554a7595a1fc91654a00f846c41dc6f,92127264.0,3.0,5.4000001,f,7.5,0.0,APROVADO
70207,57576725,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,1.0,0.0,f,0.0,0.0,REPROVADO
70208,57576725,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,2.0,0.0,f,0.0,0.0,REPROVADO
70209,57576725,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,3.0,0.0,f,0.0,0.0,REPROVADO
70211,57576725,01520db6ce2ca85f5b119463328ccb93,92127264.0,1.0,0,f,0,0.0,TRANCADO
70212,57576725,01520db6ce2ca85f5b119463328ccb93,92127264.0,2.0,0,f,0,0.0,TRANCADO
